lm_id,campid,leadsource,sdate,lc_status,national_id_flag,lm_prd_code,app_id,disbursaldate,loan_amt,rundate,run_month,crmid,lc_id,lead_id,bound_code,qualified,reason,lead_channel,batch_month,disbursed_month
47611799,344,AVAY-NonLG,2023-05-21,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1014129193,66a00aa2-f1c4-46e9-996a-0853c827ab1f,14093551,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47581314,344,AVAY-NonLG,2023-05-18,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1008720703,66aa2c59-d0e0-4972-89e7-3c1cc4d74f15,14085735,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47634296,344,AVAY-NonLG,2023-05-23,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1015280104,66afc530-9ee7-4989-99dd-10321bf8951e,14099067,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47373117,344,AVAY-NonLG,2023-05-10,PASSED_NTB,N,NULL,89468213,,,2023-06-05,2023-06,68x1001809312,66b293a3-70cb-4020-8cc2-05bd85bb27fa,14055330,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47467652,344,AVAY-NonLG,2023-05-17,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1006757629,66b98475-1c63-41de-a4e5-3d63d5b1c3c6,14079841,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47388524,344,AVAY-NonLG,2023-05-11,PASSED_NTB,N,NULL,89504550,,,2023-06-05,2023-06,68x1002575924,66bc0014-d295-48cb-9736-65e7b3c2b69f,14058817,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47465615,344,AVAY-NonLG,2023-05-17,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1006615653,66bc94cd-9752-4726-8057-3f8285499d8d,14079125,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46759634,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,89158951,,,2023-06-05,2023-06,68x996361243,66bdc253-c8fd-434c-8bc1-041d38b0eec8,14013813,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47363954,344,AVAY-NonLG,2023-05-09,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1001320227,727c8f9a-ff83-4a64-ae39-8e03652d4da6,14052031,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47680873,344,AVAY-NonLG,2023-05-25,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1017776155,727d955f-45cd-4b5b-9bba-77388bd14a17,14107511,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
,344,AVAY-NonLG,2023-05-17,PASSED_NTB,N,,54242811,,,2023-06-05,2023-06,0,727de40c-517b-4776-adbf-1028f01342dc,14078027,FECEOO_VT_LOW,0,Lead_NotExisted,TSA,2023-05,
46762123,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996400161,727e2eac-c211-44a9-b38d-1afe9f1f8e2c,14021756,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47355373,344,AVAY-NonLG,2023-05-09,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1000838304,727ec026-dd84-4d33-803b-92c163125d39,14049827,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
46802739,344,AVAY-NonLG,2023-05-04,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x997323038,72814978-24aa-42b9-9847-44cbed3a1797,14031501,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47627262,344,AVAY-NonLG,2023-05-22,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1014935660,728462da-702f-4c83-90a4-eba3006957d4,14098070,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46760760,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996376566,728e1c3c-f1af-402b-be37-bf3be99c9c69,14016976,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47611461,344,AVAY-NonLG,2023-05-21,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1014126041,72918144-67b3-4a13-bfb4-a423f5038079,14093198,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47468499,344,AVAY-NonLG,2023-05-17,PASSED_NTB,N,NULL,89863535,,,2023-06-05,2023-06,68x1006830527,7297aa2b-12c7-4145-8297-3525208f4ffc,14080197,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47365779,344,AVAY-NonLG,2023-05-09,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1001478332,729f28b0-baf1-43f3-89f5-244428436f6d,14052596,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
46844459,344,AVAY-NonLG,2023-05-04,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x997498014,72a69a5e-dd2c-4193-9782-9de3049d3977,14032069,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
46761993,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996398269,72adba58-f5f9-4e14-9c0c-0523acae426b,14021424,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47571932,344,AVAY-NonLG,2023-05-18,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1008136414,72b51129-8260-4861-91ae-3a4c0b8d3607,14083366,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47724413,344,AVAY-NonLG,2023-05-29,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1020148344,72b855b2-5ed7-4179-ab0a-cf8250170779,14116411,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46762382,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996405090,72c3d2a4-c108-49a4-8839-e0d9f7367e46,14022786,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47438061,344,AVAY-NonLG,2023-05-15,PASSED_NTB,N,NULL,89754379,,,2023-06-05,2023-06,68x1005193812,72c573e7-b26b-4434-bd2b-541e17be0808,14071605,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46800972,344,AVAY-NonLG,2023-05-04,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x997209339,72cfff29-5a7f-452a-8191-f0e3635c8ba0,14030807,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47695703,344,AVAY-NonLG,2023-05-27,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1018605798,72d8aeef-8187-45b1-9605-9a8a47c02329,14110400,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46759784,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996362692,72df1e8e-f8f2-4d9f-a2b1-1b663935d971,14014208,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47243414,344,AVAY-NonLG,2023-05-08,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1000134033,72e0efe2-bcff-4e5a-8403-405b43a050d1,14046714,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46760387,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996370258,72e2f743-6735-47fe-96e2-58d5e25d90bf,14015448,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47712078,344,AVAY-NonLG,2023-05-28,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1019542482,72ee2eb5-a5b7-4d44-bc76-8addc95d0958,14114165,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46761724,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996393411,72ef29bd-6891-4c1c-8f59-9f5b5509bd29,14020351,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46908201,344,AVAY-NonLG,2023-05-05,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x997716169,72f063e4-de3a-47e0-9481-9275c1653f05,14033187,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
46761481,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996389004,72f1eff8-d958-45cc-b6b4-d9e1650fb00e,14018857,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47686893,344,AVAY-NonLG,2023-05-26,PASSED_NTB,N,NULL,90276696,,,2023-06-05,2023-06,68x1018076844,72f59b65-0a52-462e-a55a-95cd035913b5,14108857,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47713393,344,AVAY-NonLG,2023-05-29,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1019543550,72f6100a-7fa8-4b69-a0c2-29263736a0dc,14114440,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
46760869,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,89157215,,,2023-06-05,2023-06,68x996378428,72fe82ab-96cb-4365-94a3-0f75fc581c76,14017358,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
46773640,344,AVAY-NonLG,2023-05-04,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996806127,7306f119-cb55-45fc-8d27-8e46a63dd3c4,14027649,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47141382,344,AVAY-NonLG,2023-05-08,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x999870019,7306ffbe-74d4-4b9b-b427-76964756ae3b,14046123,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47610334,344,AVAY-NonLG,2023-05-20,PASSED_NTB,N,NULL,90267008,,,2023-06-05,2023-06,68x1014124333,730b69e5-d936-4fd9-a6ef-a1aebfcdffcc,14092911,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47680960,344,AVAY-NonLG,2023-05-25,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1017778134,7ff67fe9-a5e5-48e8-b5e0-55467a2aa479,14107527,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47750766,344,AVAY-NonLG,2023-05-31,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1021289554,7ffd0889-8507-4414-bd34-802ba82af2b2,14119754,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47442109,344,AVAY-NonLG,2023-05-15,PASSED_NTB,N,NULL,89799153,,,2023-06-05,2023-06,68x1005471998,800222ca-9134-47a2-87db-a06b74fa29ff,14072766,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46770295,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996772604,80023e17-723c-4dcd-afef-a903a0b7e816,14026592,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46779280,344,AVAY-NonLG,2023-05-04,PASSED_NTB,N,NULL,89236806,,,2023-06-05,2023-06,68x997105408,80084584-e1ef-4338-82c8-5849741f3c03,14030374,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47612985,344,AVAY-NonLG,2023-05-21,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1014211668,80087075-711c-4789-984d-43c191104bba,14094159,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47679265,344,AVAY-NonLG,2023-05-25,PASSED_NTB,N,NULL,90244291,,,2023-06-05,2023-06,68x1017679249,800d557e-88bc-4039-8a0f-b200acc8f593,14107296,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47400265,344,AVAY-NonLG,2023-05-12,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1003153476,8014d581-b435-47f7-b4ca-04ec3c53a9e2,14060660,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47085296,344,AVAY-NonLG,2023-05-05,PASSED_NTB,N,NULL,89272305,,,2023-06-05,2023-06,68x998590107,801768c5-c46e-40dc-85cf-c7b1825fd577,14036684,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46760792,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996377127,8017e26a-e54c-44b1-a3bf-718265e1da81,14017113,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47583361,344,AVAY-NonLG,2023-05-18,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1008860625,801b59f1-0d61-4d8f-8e3d-541ceeacfa06,14086139,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47572014,344,AVAY-NonLG,2023-05-18,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1008145432,80332c91-c755-4dbc-a248-5cfde2c12d66,14083405,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47457649,344,AVAY-NonLG,2023-05-16,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1006267845,8046f9fe-0040-4c66-8ac5-e527fa3a94eb,14077054,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46760803,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996377261,8048715b-a653-423a-8e0e-a17bac6ea545,14017135,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47718134,344,AVAY-NonLG,2023-05-29,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1019800893,80497f86-ebb3-4a08-bbc7-c30e22de0717,14115516,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47595803,344,AVAY-NonLG,2023-05-19,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1013209738,8049ada1-0765-4036-a5b6-3f17a9030ebd,14089349,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47613336,344,AVAY-NonLG,2023-05-21,PASSED_NTB,N,NULL,90035561,,,2023-06-05,2023-06,68x1014235363,804c312d-1acf-4ba6-80f5-72d7a07685f1,14094314,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47459303,344,AVAY-NonLG,2023-05-16,PASSED_NTB,N,NULL,89794912,,,2023-06-05,2023-06,68x1006365387,804ce9c0-e23a-4ca4-a23b-ec32701162b2,14077343,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46758899,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996354122,804d6aa3-9e07-48a3-9607-788a2eb75e9d,14012739,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47363709,344,AVAY-NonLG,2023-05-09,PASSED_NTB,N,NULL,89434591,,,2023-06-05,2023-06,68x1001296318,8050bd1a-e4bf-43cd-bb0f-26b6156277ea,14051965,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47441337,344,AVAY-NonLG,2023-05-15,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1005410862,8051e5c1-30ea-4cc9-b83e-228ed381834e,14072594,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47677433,344,AVAY-NonLG,2023-05-25,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1017513472,80535cde-296e-40fb-b66a-f422f359e96e,14107033,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46759246,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996357597,805608bd-be03-4ac4-aa4b-d6be684791d4,14013309,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47468721,344,AVAY-NonLG,2023-05-17,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1006848417,805ac75d-b2d6-4118-bcca-990a16e3b35b,14080289,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47649301,344,AVAY-NonLG,2023-05-24,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1016077706,805beab3-e4df-4272-bf7f-5face9ce72d5,14102151,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47122706,344,AVAY-NonLG,2023-05-06,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x999126180,806bd2b5-c3a1-4d6e-a68e-720025f9acac,14040107,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46912299,344,AVAY-NonLG,2023-05-05,PASSED_NTB,N,NULL,89248997,,,2023-06-05,2023-06,68x998000576,807f03dd-3b6d-4a9d-bf73-af4be8e8b51f,14034645,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
46762084,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996399544,807f531f-6b14-414a-93b1-1606d53174b8,14021662,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47429462,344,AVAY-NonLG,2023-05-14,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1004744389,807f63a0-c559-43c6-bde0-3e72b4790bbe,14068525,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47605976,344,AVAY-NonLG,2023-05-20,PASSED_NTB,N,NULL,89961765,,,2023-06-05,2023-06,68x1013758096,8082429b-fc35-445b-8e40-d3c34d1d1fbc,14091947,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47412883,344,AVAY-NonLG,2023-05-13,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1003906598,8c6956f1-0866-42ce-8559-8a294d3f8c02,14063802,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47117603,344,AVAY-NonLG,2023-05-06,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x998814002,8c69c539-7df1-482f-95bd-93f7e2ba3e8e,14038241,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47630164,344,AVAY-NonLG,2023-05-22,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1015178447,8c69cc49-7ff4-49cd-8756-f8aa690d5495,14098539,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46770524,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996773124,8c7a06cf-0eb9-4df7-be39-847952e697da,14026671,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47680846,344,AVAY-NonLG,2023-05-25,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1017775502,8c80d270-8b43-4000-9d12-e6b5b06e19f4,14107503,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47704924,344,AVAY-NonLG,2023-05-27,PASSED_NTB,N,NULL,90340949,,,2023-06-05,2023-06,68x1019285194,8c8c0e13-97e5-46fc-8966-8467546b9b29,14112329,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47711183,344,AVAY-NonLG,2023-05-28,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1019503304,8c93419f-5348-42df-95d2-34fff354d1ff,14113945,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47585823,344,AVAY-NonLG,2023-05-19,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1012470966,8c9e1230-968c-4ff7-a2d7-65f840315985,14086463,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47471897,344,AVAY-NonLG,2023-05-17,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1007049044,8ca2d97c-c42e-47f7-bc95-a497f81f5736,14081236,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47573425,344,AVAY-NonLG,2023-05-18,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1008275437,8ca37142-aeea-471f-8278-c5e90c49c572,14083962,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47601945,344,AVAY-NonLG,2023-05-20,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1013499380,8ca63ceb-7bd2-4179-859d-61192aacc1a9,14090848,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46760535,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996372998,8ca85e18-5d84-44f1-9590-5737bbebc55e,14015878,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47352538,344,AVAY-NonLG,2023-05-09,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1000667953,8cb7d7ce-b462-4b21-b5b5-225ba3afda87,14048908,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46762975,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996430864,8cbc4e5b-0aeb-4122-9ce3-59ab2185037f,14024157,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46760630,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996374340,8cbcb1fe-c04b-404f-a54c-b0514f9ca876,14016115,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46776764,344,AVAY-NonLG,2023-05-04,PASSED_NTB,N,NULL,89558075,,,2023-06-05,2023-06,68x996993620,8cbd95a6-a52c-470d-91bd-fe134c11b9f4,14029054,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47638888,344,AVAY-NonLG,2023-05-23,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1015559445,8cc166c9-c39d-4c22-9b65-4b87e3ddcc3f,14100481,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47462527,344,AVAY-NonLG,2023-05-16,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1006534623,8ccabcf2-de1e-4ac6-b051-3b04f39a3572,14077937,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46760729,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996376048,8ccb0602-49d5-471d-a3ba-7db0b96ec226,14016770,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46864896,344,AVAY-NonLG,2023-05-04,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x997610753,8cce7bcd-d687-4109-aa4b-0d7f79ebb1ab,14032151,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46910630,344,AVAY-NonLG,2023-05-05,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x997862663,8cd020c4-081d-41f6-9711-5ab078d43ba3,14034243,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47124027,344,AVAY-NonLG,2023-05-06,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x999243677,8cd50bb4-f2e8-4cc8-a2c1-137ed949934a,14040483,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47127934,344,AVAY-NonLG,2023-05-07,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x999312752,8cdb1fcc-02d1-474f-b59a-606168e1e510,14041603,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46759334,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996358429,8cdb54a9-c7a8-4ae9-b19e-6069528d7e6f,14013461,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47447862,344,AVAY-NonLG,2023-05-15,PASSED_NTB,N,NULL,89867476,,,2023-06-05,2023-06,68x1005754025,8ce07dea-878c-4e21-aa88-d78521c577b3,14073629,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
46760081,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996365926,8cee359c-4d91-4e69-9d62-8b82d0d6fa6e,14014819,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47716449,344,AVAY-NonLG,2023-05-29,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1019681039,8cf34f4c-ff4b-4d81-94d7-c555267373f8,14115120,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47423944,344,AVAY-NonLG,2023-05-13,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1004515674,8d014721-49f0-4bd1-9d4e-bf83144bf780,14066468,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
46803627,344,AVAY-NonLG,2023-05-04,PASSED_NTB,N,NULL,89220378,,,2023-06-05,2023-06,68x997399380,8d052957-af03-4b37-8a98-adcf5020256a,14031815,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47454201,344,AVAY-NonLG,2023-05-16,PASSED_NTB,N,NULL,89761111,,,2023-06-05,2023-06,68x1006051721,8d06bb53-bcc0-4881-962e-0196d32b9bcc,14075990,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47383606,344,AVAY-NonLG,2023-05-11,PASSED_NTB,N,NULL,89487624,,,2023-06-05,2023-06,68x1002340303,8d0bb1f7-8044-4205-84fb-0ece8e4a58fa,14057226,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47439237,344,AVAY-NonLG,2023-05-15,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1005259603,8d10bba1-22fa-495c-9944-e0287e1d0f8a,14072019,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46761842,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996395519,993aecad-d071-4b45-a163-45abe9531566,14020850,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46762113,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996400040,99412800-b0a5-4f6a-8698-e9bddeb80d5f,14021737,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47136794,344,AVAY-NonLG,2023-05-08,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x999617810,99433c7a-f4cf-4a2d-8d3c-7984b79d5c2f,14044507,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47358451,344,AVAY-NonLG,2023-05-09,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1000970199,9948952d-6800-41a7-8e87-0d58aece42c6,14050616,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46772158,344,AVAY-NonLG,2023-05-04,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996774033,994a9616-71c6-42c9-9a3e-9503a4ab71b7,14026794,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47413078,344,AVAY-NonLG,2023-05-13,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1003906721,99770c49-5d7e-4162-a211-07d0f570682d,14064054,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47398025,344,AVAY-NonLG,2023-05-11,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1003122160,997a29bf-47d5-4b51-bd08-a17f9b4e6c20,14060417,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47405314,344,AVAY-NonLG,2023-05-12,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1003440049,9980c8af-99cb-4686-bffe-f21867a80834,14062106,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
